id,name,dian_code,state_id:id,country_id:id,code,zipcode
lavish_erp.state_co_775,BAGADÓ,27073,base.state_co_12,base.co,27073,271050
lavish_erp.state_co_776,BAHÍA SOLANO,27075,base.state_co_12,base.co,27075,276030
lavish_erp.state_co_777,BAJO BAUDÓ,27077,base.state_co_12,base.co,27077,275038
lavish_erp.state_co_779,BOJAYÁ,27099,base.state_co_12,base.co,27099,277050
lavish_erp.state_co_780,EL CANTÓN DEL SAN PABLO,27135,base.state_co_12,base.co,27135,272048
lavish_erp.state_co_781,CARMEN DEL DARIÉN,27150,base.state_co_12,base.co,27150,277038
lavish_erp.state_co_782,CÉRTEGUI,27160,base.state_co_12,base.co,27160,272020
lavish_erp.state_co_783,CONDOTO,27205,base.state_co_12,base.co,27205,273037
lavish_erp.state_co_784,EL CARMEN DE ATRATO,27245,base.state_co_12,base.co,27245,271017
lavish_erp.state_co_785,EL LITORAL DEL SAN JUAN,27250,base.state_co_12,base.co,27250,275058
lavish_erp.state_co_786,ISTMINA,27361,base.state_co_12,base.co,27361,274017
lavish_erp.state_co_787,JURADÓ,27372,base.state_co_12,base.co,27372,276018
lavish_erp.state_co_788,LLORÓ,27413,base.state_co_12,base.co,27413,271037
lavish_erp.state_co_789,MEDIO ATRATO,27425,base.state_co_12,base.co,27425,270070
lavish_erp.state_co_790,MEDIO BAUDÓ,27430,base.state_co_12,base.co,27430,275010
lavish_erp.state_co_791,MEDIO SAN JUAN,27450,base.state_co_12,base.co,27450,274039
lavish_erp.state_co_792,NÓVITA,27491,base.state_co_12,base.co,27491,273058
lavish_erp.state_co_793,NUQUÍ,27495,base.state_co_12,base.co,27495,276050
lavish_erp.state_co_794,RÍO IRÓ,27580,base.state_co_12,base.co,27580,273010
lavish_erp.state_co_795,RÍO QUITO,27600,base.state_co_12,base.co,27600,272050
lavish_erp.state_co_796,RIOSUCIO,27615,base.state_co_12,base.co,27615,277010
lavish_erp.state_co_797,SAN JOSÉ DEL PALMAR,27660,base.state_co_12,base.co,27660,273077
lavish_erp.state_co_798,SIPÍ,27745,base.state_co_12,base.co,27745,274050
lavish_erp.state_co_799,TADÓ,27787,base.state_co_12,base.co,27787,271077
lavish_erp.state_co_800,UNGUÍA,27800,base.state_co_12,base.co,27800,278037
lavish_erp.state_co_801,UNIÓN PANAMERICANA,27810,base.state_co_12,base.co,27810,272037
lavish_erp.state_co_802,NEIVA,41001,base.state_co_13,base.co,41001,410003
lavish_erp.state_co_803,ACEVEDO,41006,base.state_co_13,base.co,41006,417079
lavish_erp.state_co_804,AGRADO,41013,base.state_co_13,base.co,41013,414040
lavish_erp.state_co_805,AIPE,41016,base.state_co_13,base.co,41016,411007
lavish_erp.state_co_806,ALGECIRAS,41020,base.state_co_13,base.co,41020,413040
lavish_erp.state_co_807,ALTAMIRA,41026,base.state_co_13,base.co,41026,416027
lavish_erp.state_co_808,BARAYA,41078,base.state_co_13,base.co,41078,411060
lavish_erp.state_co_809,CAMPOALEGRE,41132,base.state_co_13,base.co,41132,413028
lavish_erp.state_co_810,COLOMBIA,41206,base.state_co_13,base.co,41206,411087
lavish_erp.state_co_811,ELÍAS,41244,base.state_co_13,base.co,41244,417007
lavish_erp.state_co_812,GARZÓN,41298,base.state_co_13,base.co,41298,414027
lavish_erp.state_co_813,GIGANTE,41306,base.state_co_13,base.co,41306,414008
lavish_erp.state_co_814,GUADALUPE,41319,base.state_co_13,base.co,41319,416048
lavish_erp.state_co_815,HOBO,41349,base.state_co_13,base.co,41349,413067
lavish_erp.state_co_816,ÍQUIRA,41357,base.state_co_13,base.co,41357,412060
lavish_erp.state_co_817,ISNOS,41359,base.state_co_13,base.co,41359,418049
lavish_erp.state_co_818,LA ARGENTINA,41378,base.state_co_13,base.co,41378,415080
lavish_erp.state_co_819,LA PLATA,41396,base.state_co_13,base.co,41396,416067
lavish_erp.state_co_820,NÁTAGA,41483,base.state_co_13,base.co,41483,415027
lavish_erp.state_co_821,OPORAPA,41503,base.state_co_13,base.co,41503,418007
lavish_erp.state_co_822,PAICOL,41518,base.state_co_13,base.co,41518,415047
lavish_erp.state_co_823,PALERMO,41524,base.state_co_13,base.co,41524,412008
lavish_erp.state_co_824,PALESTINA,41530,base.state_co_13,base.co,41530,417060
lavish_erp.state_co_825,PITAL,41548,base.state_co_13,base.co,41548,414068
lavish_erp.state_co_826,PITALITO,41551,base.state_co_13,base.co,41551,417038
lavish_erp.state_co_827,RIVERA,41615,base.state_co_13,base.co,41615,413008
lavish_erp.state_co_828,SALADOBLANCO,41660,base.state_co_13,base.co,41660,418028
lavish_erp.state_co_829,SAN AGUSTÍN,41668,base.state_co_13,base.co,41668,418077
lavish_erp.state_co_830,SANTA MARÍA,41676,base.state_co_13,base.co,41676,412020
lavish_erp.state_co_831,SUAZA,41770,base.state_co_13,base.co,41770,416087
lavish_erp.state_co_832,TARQUI,41791,base.state_co_13,base.co,41791,416001
lavish_erp.state_co_833,TESALIA,41797,base.state_co_13,base.co,41797,415008
lavish_erp.state_co_834,TELLO,41799,base.state_co_13,base.co,41799,411048
lavish_erp.state_co_835,TERUEL,41801,base.state_co_13,base.co,41801,412047
lavish_erp.state_co_836,TIMANÁ,41807,base.state_co_13,base.co,41807,417018
lavish_erp.state_co_837,VILLAVIEJA,41872,base.state_co_13,base.co,41872,411027
lavish_erp.state_co_838,YAGUARÁ,41885,base.state_co_13,base.co,41885,412080
lavish_erp.state_co_839,RIOHACHA,44001,base.state_co_14,base.co,44001,440007
lavish_erp.state_co_840,ALBANIA,44035,base.state_co_14,base.co,44035,443007
lavish_erp.state_co_841,BARRANCAS,44078,base.state_co_14,base.co,44078,443049
lavish_erp.state_co_842,DIBULLA,44090,base.state_co_14,base.co,44090,446007
lavish_erp.state_co_843,DISTRACCIÓN,44098,base.state_co_14,base.co,44098,444008
lavish_erp.state_co_844,EL MOLINO,44110,base.state_co_14,base.co,44110,444057
lavish_erp.state_co_845,FONSECA,44279,base.state_co_14,base.co,44279,444010
lavish_erp.state_co_846,HATONUEVO,44378,base.state_co_14,base.co,44378,443027
lavish_erp.state_co_847,LA JAGUA DEL PILAR,44420,base.state_co_14,base.co,44420,445040
lavish_erp.state_co_848,MAICAO,44430,base.state_co_14,base.co,44430,442009
lavish_erp.state_co_849,MANAURE,44560,base.state_co_14,base.co,44560,441009
lavish_erp.state_co_850,SAN JUAN DEL CESAR,44650,base.state_co_14,base.co,44650,444037
lavish_erp.state_co_851,URIBIA,44847,base.state_co_14,base.co,44847,441048
lavish_erp.state_co_852,URUMITA,44855,base.state_co_14,base.co,44855,445027
lavish_erp.state_co_853,VILLANUEVA,44874,base.state_co_14,base.co,44874,445007
lavish_erp.state_co_854,SANTA MARTA,47001,base.state_co_15,base.co,47001,470009
lavish_erp.state_co_855,ALGARROBO,47030,base.state_co_15,base.co,47030,472047
lavish_erp.state_co_856,ARACATACA,47053,base.state_co_15,base.co,47053,472007
lavish_erp.state_co_857,ARIGUANÍ,47058,base.state_co_15,base.co,47058,475017
lavish_erp.state_co_858,CERRO DE SAN ANTONIO,47161,base.state_co_15,base.co,47161,476020
lavish_erp.state_co_859,CHIVOLO,47170,base.state_co_15,base.co,47170,476067
lavish_erp.state_co_860,CIÉNAGA,47189,base.state_co_15,base.co,47189,478007
lavish_erp.state_co_861,CONCORDIA,47205,base.state_co_15,base.co,47205,476037
lavish_erp.state_co_862,EL BANCO,47245,base.state_co_15,base.co,47245,473047
lavish_erp.state_co_863,EL PIÑÓN,47258,base.state_co_15,base.co,47258,476007
lavish_erp.state_co_864,EL RETÉN,47268,base.state_co_15,base.co,47268,478067
lavish_erp.state_co_865,FUNDACIÓN,47288,base.state_co_15,base.co,47288,472028
lavish_erp.state_co_866,GUAMAL,47318,base.state_co_15,base.co,47318,473029
lavish_erp.state_co_867,NUEVA GRANADA,47460,base.state_co_15,base.co,47460,475020
lavish_erp.state_co_868,PEDRAZA,47541,base.state_co_15,base.co,47541,476047
lavish_erp.state_co_869,PIJIÑO DEL CARMEN,47545,base.state_co_15,base.co,47545,474048
lavish_erp.state_co_870,PIVIJAY,47551,base.state_co_15,base.co,47551,477050
lavish_erp.state_co_871,PLATO,47555,base.state_co_15,base.co,47555,475030
lavish_erp.state_co_872,PUEBLOVIEJO,47570,base.state_co_15,base.co,47570,478048
lavish_erp.state_co_873,REMOLINO,47605,base.state_co_15,base.co,47605,477020
lavish_erp.state_co_874,SABANAS DE SAN ÁNGEL,47660,base.state_co_15,base.co,47660,475008
lavish_erp.state_co_875,SALAMINA,47675,base.state_co_15,base.co,47675,477047
lavish_erp.state_co_876,SAN SEBASTIÁN DE BUENAVISTA,47692,base.state_co_15,base.co,47692,473001
lavish_erp.state_co_877,SAN ZENÓN,47703,base.state_co_15,base.co,47703,474067
lavish_erp.state_co_878,SANTA ANA,47707,base.state_co_15,base.co,47707,474028
lavish_erp.state_co_879,SANTA BÁRBARA DE PINTO,47720,base.state_co_15,base.co,47720,474007
lavish_erp.state_co_880,SITIONUEVO,47745,base.state_co_15,base.co,47745,477009
lavish_erp.state_co_881,TENERIFE,47798,base.state_co_15,base.co,47798,475057
lavish_erp.state_co_882,ZAPAYÁN,47960,base.state_co_15,base.co,47960,476058
lavish_erp.state_co_883,ZONA BANANERA,47980,base.state_co_15,base.co,47980,478020
lavish_erp.state_co_884,VILLAVICENCIO,50001,base.state_co_16,base.co,50001,500004
lavish_erp.state_co_885,ACACÍAS,50006,base.state_co_16,base.co,50006,507008
lavish_erp.state_co_886,BARRANCA DE UPÍA,50110,base.state_co_16,base.co,50110,501001
lavish_erp.state_co_887,CABUYARO,50124,base.state_co_16,base.co,50124,501017
lavish_erp.state_co_888,CASTILLA LA NUEVA,50150,base.state_co_16,base.co,50150,507048
lavish_erp.state_co_889,CUBARRAL,50223,base.state_co_16,base.co,50223,506001
lavish_erp.state_co_890,CUMARAL,50226,base.state_co_16,base.co,50226,501028
lavish_erp.state_co_891,EL CALVARIO,50245,base.state_co_16,base.co,50245,501041
lavish_erp.state_co_892,EL CASTILLO,50251,base.state_co_16,base.co,50251,506047
lavish_erp.state_co_893,EL DORADO,50270,base.state_co_16,base.co,50270,506027
lavish_erp.state_co_894,FUENTEDEORO,50287,base.state_co_16,base.co,50287,504027
lavish_erp.state_co_895,GRANADA,50313,base.state_co_16,base.co,50313,504001
lavish_erp.state_co_896,GUAMAL,50318,base.state_co_16,base.co,50318,507051
lavish_erp.state_co_897,MAPIRIPÁN,50325,base.state_co_16,base.co,50325,503021
lavish_erp.state_co_898,MESETAS,50330,base.state_co_16,base.co,50330,505008
lavish_erp.state_co_899,LA MACARENA,50350,base.state_co_16,base.co,50350,505021
lavish_erp.state_co_900,URIBE,50370,base.state_co_16,base.co,50370,505048
lavish_erp.state_co_901,LEJANÍAS,50400,base.state_co_16,base.co,50400,506068
lavish_erp.state_co_902,PUERTO CONCORDIA,50450,base.state_co_16,base.co,50450,503041
lavish_erp.state_co_903,PUERTO GAITÁN,50568,base.state_co_16,base.co,50568,502048
lavish_erp.state_co_904,PUERTO LÓPEZ,50573,base.state_co_16,base.co,50573,502008
lavish_erp.state_co_905,PUERTO LLERAS,50577,base.state_co_16,base.co,50577,503008
lavish_erp.state_co_906,PUERTO RICO,50590,base.state_co_16,base.co,50590,503061
lavish_erp.state_co_907,RESTREPO,50606,base.state_co_16,base.co,50606,501038
lavish_erp.state_co_908,SAN CARLOS DE GUAROA,50680,base.state_co_16,base.co,50680,507019
lavish_erp.state_co_909,SAN JUAN DE ARAMA,50683,base.state_co_16,base.co,50683,504047
lavish_erp.state_co_910,SAN JUANITO,50686,base.state_co_16,base.co,50686,501057
lavish_erp.state_co_911,SAN MARTÍN,50689,base.state_co_16,base.co,50689,507028
lavish_erp.state_co_912,VISTAHERMOSA,50711,base.state_co_16,base.co,50711,504068
lavish_erp.state_co_913,PASTO,52001,base.state_co_17,base.co,52001,520004
lavish_erp.state_co_914,ALBÁN,52019,base.state_co_17,base.co,52019,520557
lavish_erp.state_co_915,ALDANA,52022,base.state_co_17,base.co,52022,524540
lavish_erp.state_co_916,ANCUYÁ,52036,base.state_co_17,base.co,52036,526001
lavish_erp.state_co_917,ARBOLEDA,52051,base.state_co_17,base.co,52051,520577
lavish_erp.state_co_918,BARBACOAS,52079,base.state_co_17,base.co,52079,528078
lavish_erp.state_co_919,BELÉN,52083,base.state_co_17,base.co,52083,521080
lavish_erp.state_co_920,BUESACO,52110,base.state_co_17,base.co,52110,520509
lavish_erp.state_co_921,COLÓN,52203,base.state_co_17,base.co,52203,521060
lavish_erp.state_co_922,CONSACÁ,52207,base.state_co_17,base.co,52207,522547
lavish_erp.state_co_923,CONTADERO,52210,base.state_co_17,base.co,52210,523087
lavish_erp.state_co_924,CÓRDOBA,52215,base.state_co_17,base.co,52215,524009
lavish_erp.state_co_925,CUASPÚD,52224,base.state_co_17,base.co,52224,524567
lavish_erp.state_co_926,CUMBAL,52227,base.state_co_17,base.co,52227,525001
lavish_erp.state_co_927,CUMBITARA,52233,base.state_co_17,base.co,52233,526560
lavish_erp.state_co_928,CHACHAGÜÍ,52240,base.state_co_17,base.co,52240,522007
lavish_erp.state_co_929,EL CHARCO,52250,base.state_co_17,base.co,52250,527529
lavish_erp.state_co_930,EL PEÑOL,52254,base.state_co_17,base.co,52254,522088
lavish_erp.state_co_931,EL ROSARIO,52256,base.state_co_17,base.co,52256,527039
lavish_erp.state_co_932,EL TABLÓN DE GÓMEZ,52258,base.state_co_17,base.co,52258,520530
lavish_erp.state_co_933,EL TAMBO,52260,base.state_co_17,base.co,52260,522068
lavish_erp.state_co_934,FUNES,52287,base.state_co_17,base.co,52287,523527
lavish_erp.state_co_935,GUACHUCAL,52317,base.state_co_17,base.co,52317,524587
lavish_erp.state_co_936,GUAITARILLA,52320,base.state_co_17,base.co,52320,525501
lavish_erp.state_co_937,GUALMATÁN,52323,base.state_co_17,base.co,52323,524507
lavish_erp.state_co_938,ILES,52352,base.state_co_17,base.co,52352,523067
lavish_erp.state_co_939,IMUÉS,52354,base.state_co_17,base.co,52354,523027
lavish_erp.state_co_940,IPIALES,52356,base.state_co_17,base.co,52356,524069
lavish_erp.state_co_941,LA CRUZ,52378,base.state_co_17,base.co,52378,521020
lavish_erp.state_co_942,LA FLORIDA,52381,base.state_co_17,base.co,52381,522048
lavish_erp.state_co_943,LA LLANADA,52385,base.state_co_17,base.co,52385,526507
lavish_erp.state_co_944,LA TOLA,52390,base.state_co_17,base.co,52390,527547
lavish_erp.state_co_945,LA UNIÓN,52399,base.state_co_17,base.co,52399,521520
lavish_erp.state_co_946,LEIVA,52405,base.state_co_17,base.co,52405,527060
lavish_erp.state_co_947,LINARES,52411,base.state_co_17,base.co,52411,522501
lavish_erp.state_co_948,LOS ANDES,52418,base.state_co_17,base.co,52418,526520
lavish_erp.state_co_949,MAGÜÍ,52427,base.state_co_17,base.co,52427,528008
lavish_erp.state_co_950,MALLAMA,52435,base.state_co_17,base.co,52435,525068
lavish_erp.state_co_951,MOSQUERA,52473,base.state_co_17,base.co,52473,527580
lavish_erp.state_co_952,NARIÑO,52480,base.state_co_17,base.co,52480,522027
lavish_erp.state_co_953,OLAYA HERRERA,52490,base.state_co_17,base.co,52490,527567
lavish_erp.state_co_954,OSPINA,52506,base.state_co_17,base.co,52506,523040
lavish_erp.state_co_955,FRANCISCO PIZARRO,52520,base.state_co_17,base.co,52520,528560
lavish_erp.state_co_956,POLICARPA,52540,base.state_co_17,base.co,52540,527007
lavish_erp.state_co_957,POTOSÍ,52560,base.state_co_17,base.co,52560,524038
lavish_erp.state_co_958,PROVIDENCIA,52565,base.state_co_17,base.co,52565,526027
lavish_erp.state_co_959,PUERRES,52573,base.state_co_17,base.co,52573,523540
lavish_erp.state_co_960,PUPIALES,52585,base.state_co_17,base.co,52585,524527
lavish_erp.state_co_961,RICAURTE,52612,base.state_co_17,base.co,52612,525038
lavish_erp.state_co_962,ROBERTO PAYÁN,52621,base.state_co_17,base.co,52621,528039
lavish_erp.state_co_963,SAMANIEGO,52678,base.state_co_17,base.co,52678,526057
lavish_erp.state_co_964,SANDONÁ,52683,base.state_co_17,base.co,52683,522520
lavish_erp.state_co_965,SAN BERNARDO,52685,base.state_co_17,base.co,52685,521001
lavish_erp.state_co_966,SAN LORENZO,52687,base.state_co_17,base.co,52687,521548
lavish_erp.state_co_967,SAN PABLO,52693,base.state_co_17,base.co,52693,521048
lavish_erp.state_co_968,SAN PEDRO DE CARTAGO,52694,base.state_co_17,base.co,52694,521501
lavish_erp.state_co_969,SANTA BÁRBARA,52696,base.state_co_17,base.co,52696,527508
lavish_erp.state_co_970,SANTACRUZ,52699,base.state_co_17,base.co,52699,525579
lavish_erp.state_co_971,SAPUYES,52720,base.state_co_17,base.co,52720,525550
lavish_erp.state_co_972,TAMINANGO,52786,base.state_co_17,base.co,52786,521569
lavish_erp.state_co_973,TANGUA,52788,base.state_co_17,base.co,52788,523507
lavish_erp.state_co_974,SAN ANDRÉS DE TUMACO,52835,base.state_co_17,base.co,52835,528538
lavish_erp.state_co_975,TÚQUERRES,52838,base.state_co_17,base.co,52838,525529
lavish_erp.state_co_976,YACUANQUER,52885,base.state_co_17,base.co,52885,523007
lavish_erp.state_co_977,CÚCUTA,54001,base.state_co_18,base.co,54001,540004
lavish_erp.state_co_978,ÁBREGO,54003,base.state_co_18,base.co,54003,546077
lavish_erp.state_co_979,ARBOLEDAS,54051,base.state_co_18,base.co,54051,544557
lavish_erp.state_co_980,BOCHALEMA,54099,base.state_co_18,base.co,54099,543010
lavish_erp.state_co_981,BUCARASICA,54109,base.state_co_18,base.co,54109,545557
lavish_erp.state_co_982,CÁCOTA,54125,base.state_co_18,base.co,54125,544017
lavish_erp.state_co_983,CÁCHIRA,54128,base.state_co_18,base.co,54128,546038
lavish_erp.state_co_984,CHINÁCOTA,54172,base.state_co_18,base.co,54172,541070
lavish_erp.state_co_985,CHITAGÁ,54174,base.state_co_18,base.co,54174,544037
lavish_erp.state_co_986,CONVENCIÓN,54206,base.state_co_18,base.co,54206,547050
lavish_erp.state_co_987,CUCUTILLA,54223,base.state_co_18,base.co,54223,544527
lavish_erp.state_co_988,DURANIA,54239,base.state_co_18,base.co,54239,544517
lavish_erp.state_co_989,EL CARMEN,54245,base.state_co_18,base.co,54245,547077
lavish_erp.state_co_990,EL TARRA,54250,base.state_co_18,base.co,54250,548050
lavish_erp.state_co_991,EL ZULIA,54261,base.state_co_18,base.co,54261,545518
lavish_erp.state_co_992,GRAMALOTE,54313,base.state_co_18,base.co,54313,545050
lavish_erp.state_co_993,HACARÍ,54344,base.state_co_18,base.co,54344,546510
lavish_erp.state_co_994,HERRÁN,54347,base.state_co_18,base.co,54347,542017
lavish_erp.state_co_995,LABATECA,54377,base.state_co_18,base.co,54377,542050
lavish_erp.state_co_996,LA ESPERANZA,54385,base.state_co_18,base.co,54385,546058
lavish_erp.state_co_997,LA PLAYA,54398,base.state_co_18,base.co,54398,546537
lavish_erp.state_co_998,LOS PATIOS,54405,base.state_co_18,base.co,54405,541017
lavish_erp.state_co_999,LOURDES,54418,base.state_co_18,base.co,54418,545077
lavish_erp.state_co_1000,MUTISCUA,54480,base.state_co_18,base.co,54480,544070
lavish_erp.state_co_1001,OCAÑA,54498,base.state_co_18,base.co,54498,546551
lavish_erp.state_co_1002,PAMPLONA,54518,base.state_co_18,base.co,54518,543050
lavish_erp.state_co_1003,PAMPLONITA,54520,base.state_co_18,base.co,54520,543037
lavish_erp.state_co_1004,PUERTO SANTANDER,54553,base.state_co_18,base.co,54553,548030
lavish_erp.state_co_1005,RAGONVALIA,54599,base.state_co_18,base.co,54599,541057
lavish_erp.state_co_1006,SALAZAR,54660,base.state_co_18,base.co,54660,544570
lavish_erp.state_co_1007,SAN CALIXTO,54670,base.state_co_18,base.co,54670,547018
lavish_erp.state_co_1008,SAN CAYETANO,54673,base.state_co_18,base.co,54673,545010
lavish_erp.state_co_1009,SANTIAGO,54680,base.state_co_18,base.co,54680,545037
lavish_erp.state_co_1010,SARDINATA,54720,base.state_co_18,base.co,54720,545537
lavish_erp.state_co_1011,SILOS,54743,base.state_co_18,base.co,54743,544058
lavish_erp.state_co_1012,TEORAMA,54800,base.state_co_18,base.co,54800,547037
lavish_erp.state_co_1013,TIBÚ,54810,base.state_co_18,base.co,54810,548017
lavish_erp.state_co_1014,TOLEDO,54820,base.state_co_18,base.co,54820,542037
lavish_erp.state_co_1015,VILLA CARO,54871,base.state_co_18,base.co,54871,546010
lavish_erp.state_co_1016,VILLA DEL ROSARIO,54874,base.state_co_18,base.co,54874,541030
lavish_erp.state_co_1017,ARMENIA,63001,base.state_co_19,base.co,63001,630004
lavish_erp.state_co_1018,BUENAVISTA,63111,base.state_co_19,base.co,63111,632040
lavish_erp.state_co_1019,CALARCÁ,63130,base.state_co_19,base.co,63130,632008
lavish_erp.state_co_1020,CIRCASIA,63190,base.state_co_19,base.co,63190,631001
lavish_erp.state_co_1021,CÓRDOBA,63212,base.state_co_19,base.co,63212,632027
lavish_erp.state_co_1022,FILANDIA,63272,base.state_co_19,base.co,63272,634001
lavish_erp.state_co_1023,GÉNOVA,63302,base.state_co_19,base.co,63302,632080
lavish_erp.state_co_1024,LA TEBAIDA,63401,base.state_co_19,base.co,63401,633027
lavish_erp.state_co_1025,MONTENEGRO,63470,base.state_co_19,base.co,63470,633001
lavish_erp.state_co_1026,PIJAO,63548,base.state_co_19,base.co,63548,632060
lavish_erp.state_co_1027,QUIMBAYA,63594,base.state_co_19,base.co,63594,634027
lavish_erp.state_co_1028,SALENTO,63690,base.state_co_19,base.co,63690,631028
lavish_erp.state_co_1029,PEREIRA,66001,base.state_co_20,base.co,66001,660004
lavish_erp.state_co_1030,APÍA,66045,base.state_co_20,base.co,66045,663037
lavish_erp.state_co_1031,BALBOA,66075,base.state_co_20,base.co,66075,662017
lavish_erp.state_co_1032,BELÉN DE UMBRÍA,66088,base.state_co_20,base.co,66088,664047
lavish_erp.state_co_1033,DOSQUEBRADAS,66170,base.state_co_20,base.co,66170,661007
lavish_erp.state_co_1034,GUÁTICA,66318,base.state_co_20,base.co,66318,664017
lavish_erp.state_co_1035,LA CELIA,66383,base.state_co_20,base.co,66383,662030
lavish_erp.state_co_1036,LA VIRGINIA,66400,base.state_co_20,base.co,66400,662007
lavish_erp.state_co_1037,MARSELLA,66440,base.state_co_20,base.co,66440,661048
lavish_erp.state_co_1038,MISTRATÓ,66456,base.state_co_20,base.co,66456,664020
lavish_erp.state_co_1039,PUEBLO RICO,66572,base.state_co_20,base.co,66572,663017
lavish_erp.state_co_1040,QUINCHÍA,66594,base.state_co_20,base.co,66594,664008
lavish_erp.state_co_1041,SANTA ROSA DE CABAL,66682,base.state_co_20,base.co,66682,661027
lavish_erp.state_co_1042,SANTUARIO,66687,base.state_co_20,base.co,66687,663007
lavish_erp.state_co_1043,BUCARAMANGA,68001,base.state_co_21,base.co,68001,680001
lavish_erp.state_co_1044,AGUADA,68013,base.state_co_21,base.co,68013,685527
lavish_erp.state_co_1045,ALBANIA,68020,base.state_co_21,base.co,68020,684537
lavish_erp.state_co_1046,ARATOCA,68051,base.state_co_21,base.co,68051,682051
lavish_erp.state_co_1047,BARBOSA,68077,base.state_co_21,base.co,68077,684517
lavish_erp.state_co_1048,BARICHARA,68079,base.state_co_21,base.co,68079,684041
lavish_erp.state_co_1049,BARRANCABERMEJA,68081,base.state_co_21,base.co,68081,687038
lavish_erp.state_co_1050,BETULIA,68092,base.state_co_21,base.co,68092,686508
lavish_erp.state_co_1051,BOLÍVAR,68101,base.state_co_21,base.co,68101,685007
lavish_erp.state_co_1052,CABRERA,68121,base.state_co_21,base.co,68121,683507
lavish_erp.state_co_1053,CALIFORNIA,68132,base.state_co_21,base.co,68132,680517
lavish_erp.state_co_1054,CAPITANEJO,68147,base.state_co_21,base.co,68147,681547
lavish_erp.state_co_1055,CARCASÍ,68152,base.state_co_21,base.co,68152,681521
lavish_erp.state_co_1056,CEPITÁ,68160,base.state_co_21,base.co,68160,682061
lavish_erp.state_co_1057,CERRITO,68162,base.state_co_21,base.co,68162,681501
lavish_erp.state_co_1058,CHARALÁ,68167,base.state_co_21,base.co,68167,682559
lavish_erp.state_co_1059,CHARTA,68169,base.state_co_21,base.co,68169,680551
lavish_erp.state_co_1060,CHIMA,68176,base.state_co_21,base.co,68176,683007
lavish_erp.state_co_1061,CHIPATÁ,68179,base.state_co_21,base.co,68179,685551
lavish_erp.state_co_1062,CIMITARRA,68190,base.state_co_21,base.co,68190,686058
lavish_erp.state_co_1063,CONCEPCIÓN,68207,base.state_co_21,base.co,68207,681518
lavish_erp.state_co_1064,CONFINES,68209,base.state_co_21,base.co,68209,683531
lavish_erp.state_co_1065,CONTRATACIÓN,68211,base.state_co_21,base.co,68211,683077
lavish_erp.state_co_1066,COROMORO,68217,base.state_co_21,base.co,68217,682538
lavish_erp.state_co_1067,CURITÍ,68229,base.state_co_21,base.co,68229,682041
lavish_erp.state_co_1068,EL CARMEN DE CHUCURÍ,68235,base.state_co_21,base.co,68235,686569
lavish_erp.state_co_1069,EL GUACAMAYO,68245,base.state_co_21,base.co,68245,683061
lavish_erp.state_co_1070,EL PEÑÓN,68250,base.state_co_21,base.co,68250,685021
lavish_erp.state_co_1071,EL PLAYÓN,68255,base.state_co_21,base.co,68255,687509
lavish_erp.state_co_1072,ENCINO,68264,base.state_co_21,base.co,68264,682548
lavish_erp.state_co_1073,ENCISO,68266,base.state_co_21,base.co,68266,681561
lavish_erp.state_co_1074,FLORIÁN,68271,base.state_co_21,base.co,68271,684541
lavish_erp.state_co_1075,FLORIDABLANCA,68276,base.state_co_21,base.co,68276,681002
lavish_erp.state_co_1076,GALÁN,68296,base.state_co_21,base.co,68296,684051
lavish_erp.state_co_1077,GÁMBITA,68298,base.state_co_21,base.co,68298,683037
lavish_erp.state_co_1078,GIRÓN,68307,base.state_co_21,base.co,68307,687557
lavish_erp.state_co_1079,GUACA,68318,base.state_co_21,base.co,68318,681048
lavish_erp.state_co_1080,GUADALUPE,68320,base.state_co_21,base.co,68320,683057
lavish_erp.state_co_1081,GUAPOTÁ,68322,base.state_co_21,base.co,68322,683017
lavish_erp.state_co_1082,GUAVATÁ,68324,base.state_co_21,base.co,68324,684507
lavish_erp.state_co_1083,GÜEPSA,68327,base.state_co_21,base.co,68327,685541
lavish_erp.state_co_1084,HATO,68344,base.state_co_21,base.co,68344,683571
lavish_erp.state_co_1085,JESÚS MARÍA,68368,base.state_co_21,base.co,68368,684551
lavish_erp.state_co_1086,JORDÁN,68370,base.state_co_21,base.co,68370,684017
lavish_erp.state_co_1087,LA BELLEZA,68377,base.state_co_21,base.co,68377,685061
lavish_erp.state_co_1088,LANDÁZURI,68385,base.state_co_21,base.co,68385,686029
lavish_erp.state_co_1089,LA PAZ,68397,base.state_co_21,base.co,68397,685517
lavish_erp.state_co_1090,LEBRIJA,68406,base.state_co_21,base.co,68406,687587
lavish_erp.state_co_1091,LOS SANTOS,68418,base.state_co_21,base.co,68418,684007
lavish_erp.state_co_1092,MACARAVITA,68425,base.state_co_21,base.co,68425,681531
lavish_erp.state_co_1093,MÁLAGA,68432,base.state_co_21,base.co,68432,682017
lavish_erp.state_co_1094,MATANZA,68444,base.state_co_21,base.co,68444,680567
lavish_erp.state_co_1095,MOGOTES,68464,base.state_co_21,base.co,68464,682509
lavish_erp.state_co_1096,MOLAGAVITA,68468,base.state_co_21,base.co,68468,682031
lavish_erp.state_co_1097,OCAMONTE,68498,base.state_co_21,base.co,68498,682568
lavish_erp.state_co_1098,OIBA,68500,base.state_co_21,base.co,68500,683019
lavish_erp.state_co_1099,ONZAGA,68502,base.state_co_21,base.co,68502,682527
